study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB6455	SAMEA3724874	ERS1032023	ERX1283450	ERR1211199	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211199/ERR1211199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211199/ERR1211199_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211199/ERR1211199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211199/ERR1211199_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_24_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_24_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_24_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_24_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/009/ERR1211199	ftp.sra.ebi.ac.uk/vol1/err/ERR121/009/ERR1211199		
PRJEB6455	SAMEA3724875	ERS1032024	ERX1283451	ERR1211200	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211200/ERR1211200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211200/ERR1211200_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211200/ERR1211200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211200/ERR1211200_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_25_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_25_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_25_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_25_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/000/ERR1211200	ftp.sra.ebi.ac.uk/vol1/err/ERR121/000/ERR1211200		
PRJEB6455	SAMEA3724876	ERS1032025	ERX1283452	ERR1211201	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211201/ERR1211201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211201/ERR1211201_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211201/ERR1211201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211201/ERR1211201_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_26_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_26_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_26_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_26_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/001/ERR1211201	ftp.sra.ebi.ac.uk/vol1/err/ERR121/001/ERR1211201		
PRJEB6455	SAMEA3724877	ERS1032026	ERX1283453	ERR1211202	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211202/ERR1211202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211202/ERR1211202_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211202/ERR1211202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211202/ERR1211202_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_27_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_27_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_27_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_27_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/002/ERR1211202	ftp.sra.ebi.ac.uk/vol1/err/ERR121/002/ERR1211202		
PRJEB6455	SAMEA3724878	ERS1032027	ERX1283454	ERR1211203	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211203/ERR1211203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211203/ERR1211203_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211203/ERR1211203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211203/ERR1211203_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_28_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_28_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_28_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_28_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/003/ERR1211203	ftp.sra.ebi.ac.uk/vol1/err/ERR121/003/ERR1211203		
PRJEB6455	SAMEA3724879	ERS1032028	ERX1283455	ERR1211204	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211204/ERR1211204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211204/ERR1211204_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211204/ERR1211204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211204/ERR1211204_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_29_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_29_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_29_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_29_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/004/ERR1211204	ftp.sra.ebi.ac.uk/vol1/err/ERR121/004/ERR1211204		
PRJEB6455	SAMEA3724880	ERS1032029	ERX1283456	ERR1211205	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211205/ERR1211205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211205/ERR1211205_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211205/ERR1211205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211205/ERR1211205_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_30_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_30_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_30_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_30_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/005/ERR1211205	ftp.sra.ebi.ac.uk/vol1/err/ERR121/005/ERR1211205		
PRJEB6455	SAMEA3724881	ERS1032030	ERX1283457	ERR1211206	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211206/ERR1211206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211206/ERR1211206_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211206/ERR1211206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211206/ERR1211206_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_31_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_31_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_31_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_31_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/006/ERR1211206	ftp.sra.ebi.ac.uk/vol1/err/ERR121/006/ERR1211206		
PRJEB6455	SAMEA3724882	ERS1032031	ERX1283458	ERR1211207	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211207/ERR1211207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211207/ERR1211207_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211207/ERR1211207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211207/ERR1211207_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_32_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_32_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_32_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_32_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/007/ERR1211207	ftp.sra.ebi.ac.uk/vol1/err/ERR121/007/ERR1211207		
PRJEB6455	SAMEA3724883	ERS1032032	ERX1283459	ERR1211208	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211208/ERR1211208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211208/ERR1211208_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211208/ERR1211208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211208/ERR1211208_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_33_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_33_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_33_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_33_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/008/ERR1211208	ftp.sra.ebi.ac.uk/vol1/err/ERR121/008/ERR1211208		
PRJEB6455	SAMEA3724884	ERS1032033	ERX1283460	ERR1211209	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211209/ERR1211209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211209/ERR1211209_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211209/ERR1211209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211209/ERR1211209_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_34_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_34_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_34_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_34_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/009/ERR1211209	ftp.sra.ebi.ac.uk/vol1/err/ERR121/009/ERR1211209		
PRJEB6455	SAMEA3724885	ERS1032034	ERX1283461	ERR1211210	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211210/ERR1211210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211210/ERR1211210_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211210/ERR1211210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211210/ERR1211210_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_35_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_35_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_35_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_35_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/000/ERR1211210	ftp.sra.ebi.ac.uk/vol1/err/ERR121/000/ERR1211210		
PRJEB6455	SAMEA3724886	ERS1032035	ERX1283462	ERR1211211	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211211/ERR1211211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211211/ERR1211211_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211211/ERR1211211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211211/ERR1211211_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_36_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_36_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_36_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_36_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/001/ERR1211211	ftp.sra.ebi.ac.uk/vol1/err/ERR121/001/ERR1211211		
PRJEB6455	SAMEA3724887	ERS1032036	ERX1283463	ERR1211212	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211212/ERR1211212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211212/ERR1211212_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211212/ERR1211212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1211212/ERR1211212_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_37_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_37_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_37_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_37_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/002/ERR1211212	ftp.sra.ebi.ac.uk/vol1/err/ERR121/002/ERR1211212		
PRJEB6455	SAMEA3724888	ERS1032037	ERX1283464	ERR1211213	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211213/ERR1211213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211213/ERR1211213_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211213/ERR1211213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211213/ERR1211213_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_38_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_38_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_38_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_38_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/003/ERR1211213	ftp.sra.ebi.ac.uk/vol1/err/ERR121/003/ERR1211213		
PRJEB6455	SAMEA3724889	ERS1032038	ERX1283465	ERR1211214	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211214/ERR1211214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211214/ERR1211214_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211214/ERR1211214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1211214/ERR1211214_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_39_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_39_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_39_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_39_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/004/ERR1211214	ftp.sra.ebi.ac.uk/vol1/err/ERR121/004/ERR1211214		
PRJEB6455	SAMEA3724890	ERS1032039	ERX1283466	ERR1211215	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211215/ERR1211215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211215/ERR1211215_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211215/ERR1211215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1211215/ERR1211215_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_40_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_40_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_40_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_40_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/005/ERR1211215	ftp.sra.ebi.ac.uk/vol1/err/ERR121/005/ERR1211215		
PRJEB6455	SAMEA3724891	ERS1032040	ERX1283467	ERR1211216	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211216/ERR1211216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211216/ERR1211216_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211216/ERR1211216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1211216/ERR1211216_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_41_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_41_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_41_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_41_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/006/ERR1211216	ftp.sra.ebi.ac.uk/vol1/err/ERR121/006/ERR1211216		
PRJEB6455	SAMEA3724892	ERS1032041	ERX1283468	ERR1211217	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211217/ERR1211217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211217/ERR1211217_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211217/ERR1211217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1211217/ERR1211217_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_42_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_42_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_42_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_42_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/007/ERR1211217	ftp.sra.ebi.ac.uk/vol1/err/ERR121/007/ERR1211217		
PRJEB6455	SAMEA3724893	ERS1032042	ERX1283469	ERR1211218	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211218/ERR1211218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211218/ERR1211218_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211218/ERR1211218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1211218/ERR1211218_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_43_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_43_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_43_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_43_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/008/ERR1211218	ftp.sra.ebi.ac.uk/vol1/err/ERR121/008/ERR1211218		
PRJEB6455	SAMEA3724894	ERS1032043	ERX1283470	ERR1211219	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211219/ERR1211219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211219/ERR1211219_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211219/ERR1211219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1211219/ERR1211219_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_44_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_44_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_44_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_44_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/009/ERR1211219	ftp.sra.ebi.ac.uk/vol1/err/ERR121/009/ERR1211219		
PRJEB6455	SAMEA3724895	ERS1032044	ERX1283471	ERR1211220	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211220/ERR1211220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211220/ERR1211220_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211220/ERR1211220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1211220/ERR1211220_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_45_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_45_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_45_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_45_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/000/ERR1211220	ftp.sra.ebi.ac.uk/vol1/err/ERR121/000/ERR1211220		
PRJEB6455	SAMEA3724896	ERS1032045	ERX1283472	ERR1211221	10090	Mus musculus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211221/ERR1211221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211221/ERR1211221_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211221/ERR1211221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1211221/ERR1211221_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_46_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_46_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_46_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA552/ERA552228/fastq/Teichmann_2i_3_46_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR121/001/ERR1211221	ftp.sra.ebi.ac.uk/vol1/err/ERR121/001/ERR1211221		
